Time (s),MLR (g/m2/s),T Back (K),T Top (K)
4.00E+03,2.40E-04,669.6495,662.56394
4.00E+03,2.39E-04,669.62629,662.55296
4.00E+03,2.39E-04,669.60306,662.54196
4.01E+03,2.39E-04,669.57981,662.53095
4.01E+03,2.39E-04,669.55655,662.51993
4.01E+03,2.38E-04,669.53326,662.50888
4.01E+03,2.38E-04,669.50996,662.49782
4.01E+03,2.38E-04,669.48663,662.48675
4.01E+03,2.37E-04,669.46328,662.47566
4.01E+03,2.37E-04,669.43993,662.46455
4.01E+03,2.37E-04,669.41656,662.45344
4.01E+03,2.36E-04,669.39319,662.44231
4.01E+03,2.36E-04,669.3698,662.43116
4.02E+03,2.36E-04,669.3464,662.42001
4.02E+03,2.36E-04,669.32299,662.40884
4.02E+03,2.35E-04,669.29958,662.39765
4.02E+03,2.35E-04,669.27615,662.38646
4.02E+03,2.35E-04,669.25271,662.37525
4.02E+03,2.34E-04,669.22927,662.36403
4.02E+03,2.34E-04,669.20581,662.3528
4.02E+03,2.34E-04,669.18235,662.34156
4.02E+03,2.34E-04,669.15888,662.33031
4.02E+03,2.33E-04,669.1354,662.31905
4.03E+03,2.33E-04,669.11191,662.30778
4.03E+03,2.33E-04,669.08842,662.2965
4.03E+03,2.32E-04,669.06492,662.2852
4.03E+03,2.32E-04,669.04142,662.2739
4.03E+03,2.32E-04,669.01791,662.2626
4.03E+03,2.32E-04,668.99439,662.25128
4.03E+03,2.31E-04,668.97087,662.23995
4.03E+03,2.31E-04,668.94735,662.22862
4.03E+03,2.31E-04,668.92382,662.21727
4.03E+03,2.30E-04,668.90029,662.20593
4.04E+03,2.30E-04,668.87676,662.19457
4.04E+03,2.30E-04,668.85323,662.1832
4.04E+03,2.30E-04,668.8297,662.17183
4.04E+03,2.29E-04,668.80616,662.16046
4.04E+03,2.29E-04,668.78263,662.14907
4.04E+03,2.29E-04,668.7591,662.13768
4.04E+03,2.29E-04,668.73556,662.12629
4.04E+03,2.28E-04,668.71203,662.11489
4.04E+03,2.28E-04,668.6885,662.10348
4.04E+03,2.28E-04,668.66497,662.09207
4.05E+03,2.27E-04,668.64144,662.08065
4.05E+03,2.27E-04,668.61792,662.06923
4.05E+03,2.27E-04,668.59439,662.05781
4.05E+03,2.27E-04,668.57087,662.04638
4.05E+03,2.26E-04,668.54735,662.03494
4.05E+03,2.26E-04,668.52383,662.02351
4.05E+03,2.26E-04,668.50031,662.01207
4.05E+03,2.26E-04,668.47678,662.00062
4.05E+03,2.25E-04,668.45327,661.98918
4.05E+03,2.25E-04,668.42976,661.97773
4.06E+03,2.25E-04,668.40627,661.96628
4.06E+03,2.24E-04,668.38278,661.95482
4.06E+03,2.24E-04,668.3593,661.94337
4.06E+03,2.24E-04,668.33583,661.93191
4.06E+03,2.24E-04,668.31236,661.92045
4.06E+03,2.23E-04,668.28891,661.90898
4.06E+03,2.23E-04,668.26546,661.89752
4.06E+03,2.23E-04,668.24202,661.88606
4.06E+03,2.23E-04,668.2186,661.87459
4.06E+03,2.22E-04,668.19518,661.86313
4.07E+03,2.22E-04,668.17177,661.85166
4.07E+03,2.22E-04,668.14837,661.84019
4.07E+03,2.22E-04,668.12498,661.82873
4.07E+03,2.21E-04,668.10161,661.81726
4.07E+03,2.21E-04,668.07824,661.80579
4.07E+03,2.21E-04,668.05488,661.79433
4.07E+03,2.20E-04,668.03154,661.78286
4.07E+03,2.20E-04,668.0082,661.7714
4.07E+03,2.20E-04,667.98488,661.75993
4.07E+03,2.20E-04,667.96156,661.74847
4.08E+03,2.19E-04,667.93826,661.73701
4.08E+03,2.19E-04,667.91498,661.72555
4.08E+03,2.19E-04,667.89171,661.7141
4.08E+03,2.19E-04,667.86845,661.70264
4.08E+03,2.18E-04,667.84521,661.69119
4.08E+03,2.18E-04,667.82198,661.67974
4.08E+03,2.18E-04,667.79876,661.66829
4.08E+03,2.18E-04,667.77556,661.65684
4.08E+03,2.17E-04,667.75238,661.6454
4.08E+03,2.17E-04,667.72921,661.63396
4.09E+03,2.17E-04,667.70606,661.62253
4.09E+03,2.17E-04,667.68292,661.61109
4.09E+03,2.16E-04,667.65979,661.59967
4.09E+03,2.16E-04,667.63669,661.58824
4.09E+03,2.16E-04,667.61359,661.57682
4.09E+03,2.16E-04,667.59052,661.5654
4.09E+03,2.15E-04,667.56746,661.55399
4.09E+03,2.15E-04,667.54442,661.54258
4.09E+03,2.15E-04,667.52139,661.53117
4.09E+03,2.15E-04,667.49837,661.51977
4.10E+03,2.14E-04,667.47536,661.50838
4.10E+03,2.14E-04,667.45238,661.49699
4.10E+03,2.14E-04,667.42942,661.4856
4.10E+03,2.14E-04,667.40648,661.47422
4.10E+03,2.13E-04,667.38356,661.46285
4.10E+03,2.13E-04,667.36066,661.45148
4.10E+03,2.13E-04,667.33778,661.44011
4.10E+03,2.13E-04,667.31492,661.42875
4.10E+03,2.12E-04,667.29209,661.4174
4.10E+03,2.12E-04,667.26927,661.40606
4.11E+03,2.12E-04,667.24647,661.39471
4.11E+03,2.12E-04,667.2237,661.38338
4.11E+03,2.11E-04,667.20095,661.37205
4.11E+03,2.11E-04,667.17821,661.36073
4.11E+03,2.11E-04,667.1555,661.34941
4.11E+03,2.11E-04,667.13281,661.3381
4.11E+03,2.10E-04,667.11014,661.3268
4.11E+03,2.10E-04,667.0875,661.31551
4.11E+03,2.10E-04,667.06487,661.30422
4.11E+03,2.10E-04,667.04227,661.29294
4.12E+03,2.09E-04,667.01969,661.28167
4.12E+03,2.09E-04,666.99712,661.27041
4.12E+03,2.09E-04,666.97458,661.25915
4.12E+03,2.09E-04,666.95207,661.2479
4.12E+03,2.09E-04,666.92957,661.23666
4.12E+03,2.08E-04,666.9071,661.22542
4.12E+03,2.08E-04,666.88466,661.2142
4.12E+03,2.08E-04,666.86224,661.20298
4.12E+03,2.08E-04,666.83984,661.19177
4.12E+03,2.07E-04,666.81747,661.18057
4.13E+03,2.07E-04,666.79513,661.16938
4.13E+03,2.07E-04,666.7728,661.1582
4.13E+03,2.07E-04,666.7505,661.14703
4.13E+03,2.06E-04,666.72823,661.13586
4.13E+03,2.06E-04,666.70598,661.1247
4.13E+03,2.06E-04,666.68376,661.11356
4.13E+03,2.06E-04,666.66155,661.10242
4.13E+03,2.05E-04,666.63938,661.09129
4.13E+03,2.05E-04,666.61723,661.08017
4.13E+03,2.05E-04,666.5951,661.06906
4.14E+03,2.05E-04,666.573,661.05796
4.14E+03,2.05E-04,666.55093,661.04687
4.14E+03,2.04E-04,666.52887,661.03579
4.14E+03,2.04E-04,666.50684,661.02472
4.14E+03,2.04E-04,666.48483,661.01366
4.14E+03,2.04E-04,666.46284,661.00261
4.14E+03,2.03E-04,666.44089,660.99157
4.14E+03,2.03E-04,666.41897,660.98054
4.14E+03,2.03E-04,666.39707,660.96952
4.14E+03,2.03E-04,666.3752,660.95851
4.15E+03,2.03E-04,666.35336,660.94751
4.15E+03,2.02E-04,666.33155,660.93652
4.15E+03,2.02E-04,666.30977,660.92554
4.15E+03,2.02E-04,666.28801,660.91457
4.15E+03,2.02E-04,666.26628,660.90362
4.15E+03,2.01E-04,666.24458,660.89267
4.15E+03,2.01E-04,666.22291,660.88173
4.15E+03,2.01E-04,666.20127,660.87081
4.15E+03,2.01E-04,666.17965,660.8599
4.15E+03,2.01E-04,666.15807,660.84899
4.16E+03,2.00E-04,666.13651,660.8381
4.16E+03,2.00E-04,666.11498,660.82722
4.16E+03,2.00E-04,666.09348,660.81636
4.16E+03,2.00E-04,666.072,660.8055
4.16E+03,1.99E-04,666.05056,660.79466
4.16E+03,1.99E-04,666.02914,660.78382
4.16E+03,1.99E-04,666.00775,660.773
4.16E+03,1.99E-04,665.98639,660.76219
4.16E+03,1.99E-04,665.96505,660.75139
4.16E+03,1.98E-04,665.94375,660.74061
4.17E+03,1.98E-04,665.92248,660.72983
4.17E+03,1.98E-04,665.90123,660.71907
4.17E+03,1.98E-04,665.88002,660.70832
4.17E+03,1.97E-04,665.85883,660.69759
4.17E+03,1.97E-04,665.83768,660.68686
4.17E+03,1.97E-04,665.81656,660.67615
4.17E+03,1.97E-04,665.79546,660.66545
4.17E+03,1.97E-04,665.7744,660.65476
4.17E+03,1.96E-04,665.75336,660.64409
4.17E+03,1.96E-04,665.73236,660.63342
4.18E+03,1.96E-04,665.71139,660.62277
4.18E+03,1.96E-04,665.69044,660.61214
4.18E+03,1.96E-04,665.66953,660.60151
4.18E+03,1.95E-04,665.64864,660.5909
4.18E+03,1.95E-04,665.62779,660.5803
4.18E+03,1.95E-04,665.60696,660.56972
4.18E+03,1.95E-04,665.58617,660.55914
4.18E+03,1.94E-04,665.5654,660.54858
4.18E+03,1.94E-04,665.54467,660.53804
4.18E+03,1.94E-04,665.52396,660.5275
4.19E+03,1.94E-04,665.50328,660.51698
4.19E+03,1.94E-04,665.48262,660.50648
4.19E+03,1.93E-04,665.462,660.49598
4.19E+03,1.93E-04,665.44141,660.4855
4.19E+03,1.93E-04,665.42085,660.47503
4.19E+03,1.93E-04,665.40033,660.46458
4.19E+03,1.93E-04,665.37984,660.45414
4.19E+03,1.92E-04,665.35938,660.44371
4.19E+03,1.92E-04,665.33895,660.4333
4.19E+03,1.92E-04,665.31856,660.4229
4.20E+03,1.92E-04,665.29819,660.41251
4.20E+03,1.92E-04,665.27786,660.40214
4.20E+03,1.91E-04,665.25756,660.39178
4.20E+03,1.91E-04,665.2373,660.38143
4.20E+03,1.91E-04,665.21706,660.3711
4.20E+03,1.91E-04,665.19686,660.36078
